source,company,location,team_size,url,linkedin_search
YC,Zettascale,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/zettascale,https://www.linkedin.com/search/results/people/?keywords=Zettascale%20founder
YC,Dataleap,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/dataleap,https://www.linkedin.com/search/results/people/?keywords=Dataleap%20founder
YC,Vendra,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/vendra,https://www.linkedin.com/search/results/people/?keywords=Vendra%20founder
YC,Bucket Robotics,,4,https://www.ycombinator.com/companies/bucket-robotics,https://www.linkedin.com/search/results/people/?keywords=Bucket%20Robotics%20founder
YC,BrowserOS,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/browseros,https://www.linkedin.com/search/results/people/?keywords=BrowserOS%20founder
YC,Conductor,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/conductor,https://www.linkedin.com/search/results/people/?keywords=Conductor%20founder
YC,Outerport,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/outerport,https://www.linkedin.com/search/results/people/?keywords=Outerport%20founder
YC,Avora,,4,https://www.ycombinator.com/companies/avora,https://www.linkedin.com/search/results/people/?keywords=Avora%20founder
YC,Streamable,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/streamable,https://www.linkedin.com/search/results/people/?keywords=Streamable%20founder
YC,OpenFunnel,,4,https://www.ycombinator.com/companies/openfunnel,https://www.linkedin.com/search/results/people/?keywords=OpenFunnel%20founder
YC,Afternoon.co,"New York, NY, USA",4,https://www.ycombinator.com/companies/afternoon-co,https://www.linkedin.com/search/results/people/?keywords=Afternoon.co%20founder
YC,Capy,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/capy,https://www.linkedin.com/search/results/people/?keywords=Capy%20founder
YC,FutureClinic,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/futureclinic,https://www.linkedin.com/search/results/people/?keywords=FutureClinic%20founder
YC,Edexia,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/edexia,https://www.linkedin.com/search/results/people/?keywords=Edexia%20founder
YC,Closure,"New York, NY, USA",4,https://www.ycombinator.com/companies/closure,https://www.linkedin.com/search/results/people/?keywords=Closure%20founder
YC,careCycle,"San Mateo, CA, USA",4,https://www.ycombinator.com/companies/carecycle,https://www.linkedin.com/search/results/people/?keywords=careCycle%20founder
YC,Adam,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/adam,https://www.linkedin.com/search/results/people/?keywords=Adam%20founder
YC,Bindwell,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/bindwell,https://www.linkedin.com/search/results/people/?keywords=Bindwell%20founder
YC,Nitrode,,4,https://www.ycombinator.com/companies/nitrode,https://www.linkedin.com/search/results/people/?keywords=Nitrode%20founder
YC,Infinite,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/infinite,https://www.linkedin.com/search/results/people/?keywords=Infinite%20founder
YC,Peppr AI,,4,https://www.ycombinator.com/companies/peppr-ai,https://www.linkedin.com/search/results/people/?keywords=Peppr%20AI%20founder
YC,Better Auth,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/better-auth,https://www.linkedin.com/search/results/people/?keywords=Better%20Auth%20founder
YC,Crimson,"London, England, United Kingdom",4,https://www.ycombinator.com/companies/crimson,https://www.linkedin.com/search/results/people/?keywords=Crimson%20founder
YC,Nixo,,4,https://www.ycombinator.com/companies/nixo,https://www.linkedin.com/search/results/people/?keywords=Nixo%20founder
YC,Relixir,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/relixir,https://www.linkedin.com/search/results/people/?keywords=Relixir%20founder
YC,Delty,,4,https://www.ycombinator.com/companies/delty,https://www.linkedin.com/search/results/people/?keywords=Delty%20founder
YC,Lumari,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/lumari,https://www.linkedin.com/search/results/people/?keywords=Lumari%20founder
YC,Text.ai,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/text-ai,https://www.linkedin.com/search/results/people/?keywords=Text.ai%20founder
YC,Theorem,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/theorem-2,https://www.linkedin.com/search/results/people/?keywords=Theorem%20founder
YC,Godela,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/godela,https://www.linkedin.com/search/results/people/?keywords=Godela%20founder
YC,The Prompting Company,,4,https://www.ycombinator.com/companies/the-prompting-company,https://www.linkedin.com/search/results/people/?keywords=The%20Prompting%20Company%20founder
YC,Lanesurf,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/lanesurf,https://www.linkedin.com/search/results/people/?keywords=Lanesurf%20founder
YC,Verne Robotics,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/verne-robotics,https://www.linkedin.com/search/results/people/?keywords=Verne%20Robotics%20founder
YC,Wafer,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/wafer,https://www.linkedin.com/search/results/people/?keywords=Wafer%20founder
YC,Convexia,,4,https://www.ycombinator.com/companies/convexia,https://www.linkedin.com/search/results/people/?keywords=Convexia%20founder
YC,SF Tensor,,4,https://www.ycombinator.com/companies/sf-tensor,https://www.linkedin.com/search/results/people/?keywords=SF%20Tensor%20founder
YC,Metorial,Remote,4,https://www.ycombinator.com/companies/metorial,https://www.linkedin.com/search/results/people/?keywords=Metorial%20founder
YC,Human Archive,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/human-archive,https://www.linkedin.com/search/results/people/?keywords=Human%20Archive%20founder
YC,Vela,"San Francisco, CA, USA",4,https://www.ycombinator.com/companies/vela,https://www.linkedin.com/search/results/people/?keywords=Vela%20founder
YC,The Juggernaut,"New York, NY, USA",5,https://www.ycombinator.com/companies/the-juggernaut,https://www.linkedin.com/search/results/people/?keywords=The%20Juggernaut%20founder
YC,Wanderlog,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/wanderlog,https://www.linkedin.com/search/results/people/?keywords=Wanderlog%20founder
YC,Pillar,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/pillar-2,https://www.linkedin.com/search/results/people/?keywords=Pillar%20founder
YC,OpenUnit,"Toronto, ON, Canada; Remote",5,https://www.ycombinator.com/companies/openunit,https://www.linkedin.com/search/results/people/?keywords=OpenUnit%20founder
YC,Plura (formerly Bloom Community),"Oakland, CA, USA",5,https://www.ycombinator.com/companies/plura,https://www.linkedin.com/search/results/people/?keywords=Plura%20%28formerly%20Bloom%20Community%29%20founder
YC,Turing Labs Inc.,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/turing-labs-inc,https://www.linkedin.com/search/results/people/?keywords=Turing%20Labs%20Inc.%20founder
YC,Quill,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/quill,https://www.linkedin.com/search/results/people/?keywords=Quill%20founder
YC,Venu AI,"San Jose, CA, USA; Remote",5,https://www.ycombinator.com/companies/venu-ai,https://www.linkedin.com/search/results/people/?keywords=Venu%20AI%20founder
YC,Rivia.AI,"Bengaluru, KA, India",5,https://www.ycombinator.com/companies/rivia-ai,https://www.linkedin.com/search/results/people/?keywords=Rivia.AI%20founder
YC,SigmaOS,"London, England, United Kingdom",5,https://www.ycombinator.com/companies/sigmaos,https://www.linkedin.com/search/results/people/?keywords=SigmaOS%20founder
YC,WarpBuild,"San Francisco, CA, USA; Remote",5,https://www.ycombinator.com/companies/warpbuild,https://www.linkedin.com/search/results/people/?keywords=WarpBuild%20founder
YC,Protex AI,"Limerick, County Limerick, Ireland",5,https://www.ycombinator.com/companies/protex-ai,https://www.linkedin.com/search/results/people/?keywords=Protex%20AI%20founder
YC,Lightly,"Zürich, ZH, Switzerland",5,https://www.ycombinator.com/companies/lightly,https://www.linkedin.com/search/results/people/?keywords=Lightly%20founder
YC,Attack Capital,"New York, NY, USA",5,https://www.ycombinator.com/companies/attack-capital,https://www.linkedin.com/search/results/people/?keywords=Attack%20Capital%20founder
YC,Starling,"Houston, TX, USA",5,https://www.ycombinator.com/companies/starling,https://www.linkedin.com/search/results/people/?keywords=Starling%20founder
YC,Lightmeter,"London, England, United Kingdom",5,https://www.ycombinator.com/companies/lightmeter,https://www.linkedin.com/search/results/people/?keywords=Lightmeter%20founder
YC,Beam,"New York, NY, USA",5,https://www.ycombinator.com/companies/beam,https://www.linkedin.com/search/results/people/?keywords=Beam%20founder
YC,Complete,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/complete,https://www.linkedin.com/search/results/people/?keywords=Complete%20founder
YC,Attain,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/attain,https://www.linkedin.com/search/results/people/?keywords=Attain%20founder
YC,Darsel,Remote,5,https://www.ycombinator.com/companies/darsel,https://www.linkedin.com/search/results/people/?keywords=Darsel%20founder
YC,Ciro,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/ciro,https://www.linkedin.com/search/results/people/?keywords=Ciro%20founder
YC,Voltic,Remote,5,https://www.ycombinator.com/companies/voltic,https://www.linkedin.com/search/results/people/?keywords=Voltic%20founder
YC,Capix,"New York, NY, USA",5,https://www.ycombinator.com/companies/capix,https://www.linkedin.com/search/results/people/?keywords=Capix%20founder
YC,Finvest,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/finvest,https://www.linkedin.com/search/results/people/?keywords=Finvest%20founder
YC,Magic Patterns,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/magic-patterns,https://www.linkedin.com/search/results/people/?keywords=Magic%20Patterns%20founder
YC,Lume,,5,https://www.ycombinator.com/companies/lume-2,https://www.linkedin.com/search/results/people/?keywords=Lume%20founder
YC,Polo,"Mexico City, CDMX, Mexico",5,https://www.ycombinator.com/companies/polo,https://www.linkedin.com/search/results/people/?keywords=Polo%20founder
YC,Helicone,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/helicone,https://www.linkedin.com/search/results/people/?keywords=Helicone%20founder
YC,Boundary,"Seattle, WA, USA",5,https://www.ycombinator.com/companies/boundary,https://www.linkedin.com/search/results/people/?keywords=Boundary%20founder
YC,Kyber,"New York, NY, USA",5,https://www.ycombinator.com/companies/kyber,https://www.linkedin.com/search/results/people/?keywords=Kyber%20founder
YC,Pointhound,Remote,5,https://www.ycombinator.com/companies/pointhound,https://www.linkedin.com/search/results/people/?keywords=Pointhound%20founder
YC,Revamp,,5,https://www.ycombinator.com/companies/revamp,https://www.linkedin.com/search/results/people/?keywords=Revamp%20founder
YC,Sola,"Jersey City, NJ, USA",5,https://www.ycombinator.com/companies/sola,https://www.linkedin.com/search/results/people/?keywords=Sola%20founder
YC,dili,"New York, NY, USA",5,https://www.ycombinator.com/companies/dili,https://www.linkedin.com/search/results/people/?keywords=dili%20founder
YC,Simbie AI,"New York, NY, USA",5,https://www.ycombinator.com/companies/simbie-ai,https://www.linkedin.com/search/results/people/?keywords=Simbie%20AI%20founder
YC,Nowadays,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/nowadays,https://www.linkedin.com/search/results/people/?keywords=Nowadays%20founder
YC,Morph,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/morph,https://www.linkedin.com/search/results/people/?keywords=Morph%20founder
YC,Feanix Biotechnologies,,5,https://www.ycombinator.com/companies/feanix-biotechnologies,https://www.linkedin.com/search/results/people/?keywords=Feanix%20Biotechnologies%20founder
YC,Upsolve AI,,5,https://www.ycombinator.com/companies/upsolve-ai,https://www.linkedin.com/search/results/people/?keywords=Upsolve%20AI%20founder
YC,Scritch,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/scritch,https://www.linkedin.com/search/results/people/?keywords=Scritch%20founder
YC,Tuesday Lab,"New York, NY, USA",5,https://www.ycombinator.com/companies/tuesday-lab,https://www.linkedin.com/search/results/people/?keywords=Tuesday%20Lab%20founder
YC,OmniAI,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/omniai,https://www.linkedin.com/search/results/people/?keywords=OmniAI%20founder
YC,Firebender,,5,https://www.ycombinator.com/companies/firebender,https://www.linkedin.com/search/results/people/?keywords=Firebender%20founder
YC,Shiboleth,,5,https://www.ycombinator.com/companies/shiboleth,https://www.linkedin.com/search/results/people/?keywords=Shiboleth%20founder
YC,JustAI,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/justai,https://www.linkedin.com/search/results/people/?keywords=JustAI%20founder
YC,Brainbase Labs,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/brainbase-labs,https://www.linkedin.com/search/results/people/?keywords=Brainbase%20Labs%20founder
YC,Sample,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/sample,https://www.linkedin.com/search/results/people/?keywords=Sample%20founder
YC,Zep AI,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/zep-ai,https://www.linkedin.com/search/results/people/?keywords=Zep%20AI%20founder
YC,Terrakotta,"Shoreline, WA, USA",5,https://www.ycombinator.com/companies/terrakotta,https://www.linkedin.com/search/results/people/?keywords=Terrakotta%20founder
YC,Spark,,5,https://www.ycombinator.com/companies/spark,https://www.linkedin.com/search/results/people/?keywords=Spark%20founder
YC,Same,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/same,https://www.linkedin.com/search/results/people/?keywords=Same%20founder
YC,Coval,,5,https://www.ycombinator.com/companies/coval,https://www.linkedin.com/search/results/people/?keywords=Coval%20founder
YC,ParcelBio,,5,https://www.ycombinator.com/companies/parcelbio,https://www.linkedin.com/search/results/people/?keywords=ParcelBio%20founder
YC,Variant,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/variant,https://www.linkedin.com/search/results/people/?keywords=Variant%20founder
YC,Glasskube,,5,https://www.ycombinator.com/companies/glasskube,https://www.linkedin.com/search/results/people/?keywords=Glasskube%20founder
YC,Educato,"San Francisco, CA, USA; Remote",5,https://www.ycombinator.com/companies/educato,https://www.linkedin.com/search/results/people/?keywords=Educato%20founder
YC,ProhostAI,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/prohostai,https://www.linkedin.com/search/results/people/?keywords=ProhostAI%20founder
YC,VideoGen,,5,https://www.ycombinator.com/companies/videogen,https://www.linkedin.com/search/results/people/?keywords=VideoGen%20founder
YC,LedgerUp,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/ledgerup,https://www.linkedin.com/search/results/people/?keywords=LedgerUp%20founder
YC,CreativeMode,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/creativemode,https://www.linkedin.com/search/results/people/?keywords=CreativeMode%20founder
YC,Zoa Research,"New York, NY, USA",5,https://www.ycombinator.com/companies/zoa-research,https://www.linkedin.com/search/results/people/?keywords=Zoa%20Research%20founder
YC,Anara,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/anara,https://www.linkedin.com/search/results/people/?keywords=Anara%20founder
YC,The Forecasting Company,"Paris, Île-de-France, France",5,https://www.ycombinator.com/companies/the-forecasting-company,https://www.linkedin.com/search/results/people/?keywords=The%20Forecasting%20Company%20founder
YC,Paasa,"Gurugram, HR, India",5,https://www.ycombinator.com/companies/paasa,https://www.linkedin.com/search/results/people/?keywords=Paasa%20founder
YC,Blaze,"Mexico City, CDMX, Mexico; Remote",5,https://www.ycombinator.com/companies/blaze-2,https://www.linkedin.com/search/results/people/?keywords=Blaze%20founder
YC,Pharos,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/pharos,https://www.linkedin.com/search/results/people/?keywords=Pharos%20founder
YC,Anglera,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/anglera,https://www.linkedin.com/search/results/people/?keywords=Anglera%20founder
YC,Symphony,"New York, NY, USA",5,https://www.ycombinator.com/companies/symphony,https://www.linkedin.com/search/results/people/?keywords=Symphony%20founder
YC,Bild AI,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/bild-ai,https://www.linkedin.com/search/results/people/?keywords=Bild%20AI%20founder
YC,Flowtel,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/flowtel,https://www.linkedin.com/search/results/people/?keywords=Flowtel%20founder
YC,SubImage,,5,https://www.ycombinator.com/companies/subimage,https://www.linkedin.com/search/results/people/?keywords=SubImage%20founder
YC,Promptless,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/promptless,https://www.linkedin.com/search/results/people/?keywords=Promptless%20founder
YC,hud,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/hud,https://www.linkedin.com/search/results/people/?keywords=hud%20founder
YC,Misprint,"New York, NY, USA",5,https://www.ycombinator.com/companies/misprint,https://www.linkedin.com/search/results/people/?keywords=Misprint%20founder
YC,Minerva,,5,https://www.ycombinator.com/companies/minerva,https://www.linkedin.com/search/results/people/?keywords=Minerva%20founder
YC,Kaizen,,5,https://www.ycombinator.com/companies/kaizen,https://www.linkedin.com/search/results/people/?keywords=Kaizen%20founder
YC,MorphoAI,,5,https://www.ycombinator.com/companies/morphoai,https://www.linkedin.com/search/results/people/?keywords=MorphoAI%20founder
YC,Eloquent AI,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/eloquent-ai,https://www.linkedin.com/search/results/people/?keywords=Eloquent%20AI%20founder
YC,Lapel,,5,https://www.ycombinator.com/companies/lapel,https://www.linkedin.com/search/results/people/?keywords=Lapel%20founder
YC,MindFort,,5,https://www.ycombinator.com/companies/mindfort,https://www.linkedin.com/search/results/people/?keywords=MindFort%20founder
YC,Airweave,,5,https://www.ycombinator.com/companies/airweave,https://www.linkedin.com/search/results/people/?keywords=Airweave%20founder
YC,OnDeck AI,"Vancouver, BC, Canada",5,https://www.ycombinator.com/companies/ondeck-ai,https://www.linkedin.com/search/results/people/?keywords=OnDeck%20AI%20founder
YC,Channel3,"New York, NY, USA",5,https://www.ycombinator.com/companies/channel3,https://www.linkedin.com/search/results/people/?keywords=Channel3%20founder
YC,Interfere,"New York, NY, USA",5,https://www.ycombinator.com/companies/interfere,https://www.linkedin.com/search/results/people/?keywords=Interfere%20founder
YC,Structured AI,,5,https://www.ycombinator.com/companies/structured-ai,https://www.linkedin.com/search/results/people/?keywords=Structured%20AI%20founder
YC,Bolna AI,"Bengaluru, KA, India",5,https://www.ycombinator.com/companies/bolna-ai,https://www.linkedin.com/search/results/people/?keywords=Bolna%20AI%20founder
YC,Maywood,"New York, NY, USA",5,https://www.ycombinator.com/companies/maywood,https://www.linkedin.com/search/results/people/?keywords=Maywood%20founder
YC,Oximy,"San Francisco, CA, USA",5,https://www.ycombinator.com/companies/oximy,https://www.linkedin.com/search/results/people/?keywords=Oximy%20founder
YC,Apprentice Health,"Boston, MA, USA",6,https://www.ycombinator.com/companies/apprentice-health,https://www.linkedin.com/search/results/people/?keywords=Apprentice%20Health%20founder
YC,Meridian Industries,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/meridian-industries,https://www.linkedin.com/search/results/people/?keywords=Meridian%20Industries%20founder
YC,Flowglad,"New York, NY, USA",6,https://www.ycombinator.com/companies/flowglad,https://www.linkedin.com/search/results/people/?keywords=Flowglad%20founder
YC,Tella,"Amsterdam, NH, Netherlands; Remote",6,https://www.ycombinator.com/companies/tella,https://www.linkedin.com/search/results/people/?keywords=Tella%20founder
YC,Mobius Materials,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/mobius-materials,https://www.linkedin.com/search/results/people/?keywords=Mobius%20Materials%20founder
YC,Haystack,"San Francisco, CA, USA; Remote",6,https://www.ycombinator.com/companies/haystack,https://www.linkedin.com/search/results/people/?keywords=Haystack%20founder
YC,Agapé,"Rochester, NY, USA; Remote",6,https://www.ycombinator.com/companies/agape,https://www.linkedin.com/search/results/people/?keywords=Agap%C3%A9%20founder
YC,Rinse,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/rinse,https://www.linkedin.com/search/results/people/?keywords=Rinse%20founder
YC,Dot,"Berlin, Berlin, Germany; Heidelberg, BW, Germany; Remote",6,https://www.ycombinator.com/companies/dot,https://www.linkedin.com/search/results/people/?keywords=Dot%20founder
YC,Output Biosciences,"New York, NY, USA",6,https://www.ycombinator.com/companies/output,https://www.linkedin.com/search/results/people/?keywords=Output%20Biosciences%20founder
YC,Crew,"Paris, Île-de-France, France; Remote",6,https://www.ycombinator.com/companies/crew,https://www.linkedin.com/search/results/people/?keywords=Crew%20founder
YC,Aviator,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/aviator,https://www.linkedin.com/search/results/people/?keywords=Aviator%20founder
YC,LunaJoy Health,"Atlanta, GA, USA",6,https://www.ycombinator.com/companies/lunajoy-health,https://www.linkedin.com/search/results/people/?keywords=LunaJoy%20Health%20founder
YC,PropelAuth,"CA, USA; Remote",6,https://www.ycombinator.com/companies/propelauth,https://www.linkedin.com/search/results/people/?keywords=PropelAuth%20founder
YC,Arpari,"New York, NY, USA",6,https://www.ycombinator.com/companies/arpari,https://www.linkedin.com/search/results/people/?keywords=Arpari%20founder
YC,Fetii,"Austin, TX, USA",6,https://www.ycombinator.com/companies/fetii,https://www.linkedin.com/search/results/people/?keywords=Fetii%20founder
YC,Airhart Aeronautics,"Long Beach, CA, USA",6,https://www.ycombinator.com/companies/airhart-aeronautics,https://www.linkedin.com/search/results/people/?keywords=Airhart%20Aeronautics%20founder
YC,Taro,"Redwood City, CA, USA",6,https://www.ycombinator.com/companies/taro,https://www.linkedin.com/search/results/people/?keywords=Taro%20founder
YC,Morf Health,,6,https://www.ycombinator.com/companies/morf-health,https://www.linkedin.com/search/results/people/?keywords=Morf%20Health%20founder
YC,Miracle,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/miracle,https://www.linkedin.com/search/results/people/?keywords=Miracle%20founder
YC,OneText,"San Jose, CA, USA; San Francisco, CA, USA; Remote",6,https://www.ycombinator.com/companies/onetext,https://www.linkedin.com/search/results/people/?keywords=OneText%20founder
YC,Nango,"San Francisco, CA, USA; Remote",6,https://www.ycombinator.com/companies/nango,https://www.linkedin.com/search/results/people/?keywords=Nango%20founder
YC,Ohm,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/ohm-2,https://www.linkedin.com/search/results/people/?keywords=Ohm%20founder
YC,Coperniq,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/coperniq,https://www.linkedin.com/search/results/people/?keywords=Coperniq%20founder
YC,Clearspace,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/clearspace,https://www.linkedin.com/search/results/people/?keywords=Clearspace%20founder
YC,Clad,"New York, NY, USA",6,https://www.ycombinator.com/companies/clad,https://www.linkedin.com/search/results/people/?keywords=Clad%20founder
YC,Untether Labs,,6,https://www.ycombinator.com/companies/untether-labs,https://www.linkedin.com/search/results/people/?keywords=Untether%20Labs%20founder
YC,Corgea,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/corgea,https://www.linkedin.com/search/results/people/?keywords=Corgea%20founder
YC,Surface Labs,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/surface-labs,https://www.linkedin.com/search/results/people/?keywords=Surface%20Labs%20founder
YC,MediSearch,"London, England, United Kingdom",6,https://www.ycombinator.com/companies/medisearch,https://www.linkedin.com/search/results/people/?keywords=MediSearch%20founder
YC,Aglide,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/aglide,https://www.linkedin.com/search/results/people/?keywords=Aglide%20founder
YC,Bolto,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/bolto,https://www.linkedin.com/search/results/people/?keywords=Bolto%20founder
YC,Silimate,"Mountain View, CA, USA",6,https://www.ycombinator.com/companies/silimate,https://www.linkedin.com/search/results/people/?keywords=Silimate%20founder
YC,Cair Health,,6,https://www.ycombinator.com/companies/cair-health,https://www.linkedin.com/search/results/people/?keywords=Cair%20Health%20founder
YC,Cargo,"San Francisco, CA, USA; Remote",6,https://www.ycombinator.com/companies/cargo,https://www.linkedin.com/search/results/people/?keywords=Cargo%20founder
YC,Shadeform,,6,https://www.ycombinator.com/companies/shadeform,https://www.linkedin.com/search/results/people/?keywords=Shadeform%20founder
YC,Sonia,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/sonia,https://www.linkedin.com/search/results/people/?keywords=Sonia%20founder
YC,Pivot Robotics,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/pivot-robotics,https://www.linkedin.com/search/results/people/?keywords=Pivot%20Robotics%20founder
YC,Centralize,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/centralize,https://www.linkedin.com/search/results/people/?keywords=Centralize%20founder
YC,Raindrop,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/raindrop,https://www.linkedin.com/search/results/people/?keywords=Raindrop%20founder
YC,Artos,,6,https://www.ycombinator.com/companies/artos,https://www.linkedin.com/search/results/people/?keywords=Artos%20founder
YC,Openmart,"Foster City, CA, USA",6,https://www.ycombinator.com/companies/openmart,https://www.linkedin.com/search/results/people/?keywords=Openmart%20founder
YC,Ocular AI,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/ocular-ai,https://www.linkedin.com/search/results/people/?keywords=Ocular%20AI%20founder
YC,CommodityAI,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/commodityai,https://www.linkedin.com/search/results/people/?keywords=CommodityAI%20founder
YC,Powder,,6,https://www.ycombinator.com/companies/powder,https://www.linkedin.com/search/results/people/?keywords=Powder%20founder
YC,VoxOps AI,"London, England, United Kingdom",6,https://www.ycombinator.com/companies/voxops-ai,https://www.linkedin.com/search/results/people/?keywords=VoxOps%20AI%20founder
YC,Yarn,"New York, NY, USA",6,https://www.ycombinator.com/companies/yarn-2,https://www.linkedin.com/search/results/people/?keywords=Yarn%20founder
YC,Spherecast,,6,https://www.ycombinator.com/companies/spherecast,https://www.linkedin.com/search/results/people/?keywords=Spherecast%20founder
YC,Saphira AI,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/saphira-ai,https://www.linkedin.com/search/results/people/?keywords=Saphira%20AI%20founder
YC,Maitai,,6,https://www.ycombinator.com/companies/maitai,https://www.linkedin.com/search/results/people/?keywords=Maitai%20founder
YC,Silurian,"Kirkland, WA, USA",6,https://www.ycombinator.com/companies/silurian,https://www.linkedin.com/search/results/people/?keywords=Silurian%20founder
YC,Willow,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/willow,https://www.linkedin.com/search/results/people/?keywords=Willow%20founder
YC,Anthrogen,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/anthrogen,https://www.linkedin.com/search/results/people/?keywords=Anthrogen%20founder
YC,Kastle,,6,https://www.ycombinator.com/companies/kastle,https://www.linkedin.com/search/results/people/?keywords=Kastle%20founder
YC,Pax,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/pax,https://www.linkedin.com/search/results/people/?keywords=Pax%20founder
YC,Zeit AI,,6,https://www.ycombinator.com/companies/zeit-ai,https://www.linkedin.com/search/results/people/?keywords=Zeit%20AI%20founder
YC,Soff,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/soff,https://www.linkedin.com/search/results/people/?keywords=Soff%20founder
YC,Terra,,6,https://www.ycombinator.com/companies/terra-2,https://www.linkedin.com/search/results/people/?keywords=Terra%20founder
YC,Overlap,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/overlap,https://www.linkedin.com/search/results/people/?keywords=Overlap%20founder
YC,telli,"Berlin, Berlin, Germany",6,https://www.ycombinator.com/companies/telli,https://www.linkedin.com/search/results/people/?keywords=telli%20founder
YC,Curo,"San Francisco, CA, USA",6,https://www.ycombinator.com/companies/curo,https://www.linkedin.com/search/results/people/?keywords=Curo%20founder
YC,Orchids,,6,https://www.ycombinator.com/companies/orchids,https://www.linkedin.com/search/results/people/?keywords=Orchids%20founder
YC,Maritime Fusion,,6,https://www.ycombinator.com/companies/maritime-fusion,https://www.linkedin.com/search/results/people/?keywords=Maritime%20Fusion%20founder
YC,Osmosis,,6,https://www.ycombinator.com/companies/osmosis,https://www.linkedin.com/search/results/people/?keywords=Osmosis%20founder
